p_recall,timestamp,delta,user_id,learning_language,ui_language,lexeme_id,lexeme_string,history_seen,history_correct,session_seen,session_correct
1.0,1362082719,2594921,u:gJYF,en,pt,01669d9689c5cf2ec04c58a893f02ab6,drinks/drink<vblex><pri><p3><sg>,5,4,3,3
1.0,1362082719,3526410,u:gJYF,en,pt,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,8,7,1,1
1.0,1362082719,936760,u:gJYF,en,pt,e5a11511dda58f5feb9e25bbf8aa3aca,horse/horse<n><sg>,3,3,2,2
1.0,1362082719,936760,u:gJYF,en,pt,ebc831d3a05751d0fbbd3495158aa038,duck/duck<n><sg>,1,1,2,2
1.0,1362082719,2594921,u:gJYF,en,pt,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,6,4,3,3
1.0,1362082719,89538,u:gJYF,en,pt,7dd6b30fc37ca73482a4d629bd93dac0,bear/bear<n><sg>,3,3,2,2
1.0,1362082719,936760,u:gJYF,en,pt,f254244207240db11107ffbe433d1e0e,bird/bird<n><sg>,1,1,2,2
1.0,1362082719,89538,u:gJYF,en,pt,fe1c2edd8cfeedbbbfafc42448e957c9,spider/spider<n><sg>,3,3,1,1
1.0,1362082719,936760,u:gJYF,en,pt,c3c416ec9a16d9ec6f7b96236c5b49e2,dog/dog<n><sg>,1,1,2,2
0.5,1362082719,939200,u:gJYF,en,pt,55f383178cf0fdc463ef1ebf91bd288d,milk/milk<n><sg>,2,2,2,1
1.0,1362082719,936760,u:gJYF,en,pt,179dc23eaea411d9839e3ec0ff7dfc15,turtle/turtle<n><sg>,3,3,1,1
1.0,1362082719,939200,u:gJYF,en,pt,b314eb04f77f9a6f277a4f6546d51287,rice/rice<n><sg>,1,1,1,1
0.5,1362082719,936760,u:gJYF,en,pt,6b945b144608aa4e5b254baf20e2be77,cat/cat<n><sg>,4,3,2,1
1.0,1362082719,2594921,u:gJYF,en,pt,5e29d77697d23070a1fb92eb6c90e9b6,bread/bread<n><sg>,4,3,2,2
1.0,1362082719,89538,u:gJYF,en,pt,0e9f09196d4abc6a5ae82dd6d8772c95,tail/tail<n><sg>,3,1,2,2
1.0,1362082719,89538,u:gJYF,en,pt,768f410a8fc1caa64ee36071082a231c,animal/animal<n><sg>,3,3,1,1
1.0,1362082719,2594921,u:gJYF,en,pt,c52ab45d4e22ee7580041911159e3c0c,water/water<n><sg>,5,4,2,2
0.5,1362082719,89538,u:gJYF,en,pt,bf608564b6e7c672a96cd7d1bb1d5f3f,crab/crab<n><sg>,3,3,2,1
1.0,1362082720,790761,u:cwUU,en,es,f857a8c1b24263f0b007ae82c24c008d,skirts/skirt<n><pl>,4,4,1,1
1.0,1362082720,181197,u:cwUU,en,es,f42865f53c4d50746ed9bb08fe1fdfd8,white/white<adj><sint>,3,3,2,2
1.0,1362082720,790761,u:cwUU,en,es,b8b55f8044c9109cc9c06da459568e7c,skirt/skirt<n><sg>,5,4,1,1
1.0,1362082720,790761,u:cwUU,en,es,f7dded473c36727058c6ed58f0bbd88e,shoe/shoe<n><sg>,4,4,1,1
1.0,1362082720,1206062,u:cwUU,en,es,74b2ac77cf1b5c548dee1241dd3667b9,cheese/cheese<n><sg>,9,8,1,1
1.0,1362082720,1221419,u:cwUU,en,es,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,21,19,1,1
1.0,1362082720,1206062,u:cwUU,en,es,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,22,19,1,1
1.0,1362082720,1037981,u:cwUU,en,es,c3c416ec9a16d9ec6f7b96236c5b49e2,dog/dog<n><sg>,18,16,1,1
1.0,1362082720,1051397,u:cwUU,en,es,c2931f12f84e49c84d224cbbdc8a504b,cats/cat<n><pl>,9,8,1,1
0.5,1362082720,181197,u:cwUU,en,es,384ecdedd0e8caea25f8ba4e2798bf2b,orange/orange<adj>,2,2,2,1
1.0,1362082720,790761,u:cwUU,en,es,17632879145d3e2737d11a3a5053dd50,his/his<det><pos><sp>,11,9,1,1
1.0,1362082720,1210025,u:cwUU,en,es,a617ed646a251e339738ce62b84e61ce,are/be<vbser><pres>,14,11,2,2
0.5,1362082720,790761,u:cwUU,en,es,bd51ddeb540514b183c538b3a79cb7a4,hat/hat<n><sg>,5,5,2,1
1.0,1362082720,181197,u:cwUU,en,es,2bd555878cbc70d270dee5ef42420fa6,blue/blue<adj>,2,1,3,3
1.0,1362082720,181484,u:cwUU,en,es,2b97dce464f0a69324ffd2955a7eff1f,our/our<det><pos><sp>,17,17,1,1
1.0,1362082720,790761,u:cwUU,en,es,733404922a439bcf40584b61a027a3f9,coat/coat<n><sg>,6,5,1,1
1.0,1362082720,1221875,u:cwUU,en,es,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,38,32,5,5
1.0,1362082720,180272,u:cwUU,en,es,8b63369904620fbed30af90a67e4ae87,colors/color<n><pl>,6,6,2,2
1.0,1362082720,181197,u:cwUU,en,es,8c8952fbf398f996438f9fd5a27f9d38,red/red<adj>,3,3,2,2
1.0,1362082720,1312220,u:cwUU,en,es,33a7fd42f74b2d2b1110f1b0c8b6db38,not/not<adv>,9,9,2,2
1.0,1362082720,790761,u:cwUU,en,es,dfc953d62306359e46f8fe77fe4fa6c8,shoes/shoe<n><pl>,5,5,1,1
0.0,1362082720,1037981,u:cwUU,en,es,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,26,25,1,0
0.5,1362082720,181197,u:cwUU,en,es,109cddf825db4d8e0d00d19b2c3cb1b3,black/black<adj>,5,4,2,1
1.0,1362082720,181197,u:cwUU,en,es,d3655c4c158db4993a9ae4f199d95c5e,yellow/yellow<adj><sint>,3,3,2,2
1.0,1362082720,180272,u:cwUU,en,es,088aac36e78fd43c271ec53eb7f70a60,gray/gray<adj><sint>,7,7,2,2
1.0,1362082720,790761,u:cwUU,en,es,b493941dee612f9cb734318c210ab257,shirt/shirt<n><sg>,3,3,1,1
1.0,1362082720,180272,u:cwUU,en,es,c65b570cb92a16eb4f36dbeb91f94eaa,color/color<n><sg>,7,7,2,2
1.0,1362082720,181197,u:cwUU,en,es,9ac50d1a5c324745349d3833e979d720,green/green<adj><sint>,2,2,1,1
1.0,1362082720,790761,u:cwUU,en,es,1e1f8d730c4ba99ad2873a7608324cf6,my/my<det><pos><sp>,13,12,1,1
0.5,1362082720,14591,u:f5CT,es,en,9b924e1b22b1223204c11312e682e422,distancia/distancia<n><f><sg>,2,2,2,1
1.0,1362082720,16730,u:f5CT,es,en,0db3ffe210ff31425040e140f5ab422b,casa/casa<n><f><sg>,1,1,1,1
1.0,1362082720,14591,u:f5CT,es,en,268de70f58f611230d0fe6074e014a37,oriente/oriente<n><m><sg>,2,2,2,2
1.0,1362082720,14591,u:f5CT,es,en,1e66cd101248a3c82a4b59e243110184,geografía/geografía<n><f><sg>,2,1,2,2
1.0,1362082720,15003,u:f5CT,es,en,75f231d0b9ebe4e3a9e41e9a8eb45daa,ruta/ruta<n><f><sg>,2,2,2,2
1.0,1362082720,15003,u:f5CT,es,en,0452db82f4987b7ef08a3379fc4ef31a,oeste/oeste<n><m><sg>,2,2,2,2
1.0,1362082720,197316,u:f5CT,es,en,192059cfe22cedd84cd400a9b1b47171,nuestra/nuestro<det><pos><f><sg>,29,27,1,1
1.0,1362082720,15003,u:f5CT,es,en,5f98d7dd2776d2c57059ad9d35486e4b,colonia/colonia<n><f><sg>,3,2,2,2
0.5,1362082720,14591,u:f5CT,es,en,e9815a6e01e32f9af82940ca59891110,extranjero/extranjero<n><m><sg>,2,2,2,1
0.5,1362082720,15003,u:f5CT,es,en,cfb4b1889725490acbea7d460563e076,esquina/esquina<n><f><sg>,2,1,2,1
1.0,1362082720,15003,u:f5CT,es,en,473fcd2df9302177188c179e45050456,municipio/municipio<n><m><sg>,2,2,4,4
1.0,1362082722,258146,u:iumJ,de,en,3f166ca3b2f9c0edd58d454c850199ba,ente/ente<n><f><sg><nom>,3,3,1,1
1.0,1362082722,21226,u:iumJ,de,en,e83432c98b3619a933438e9300467491,wasser/wasser<n><nt><sg><acc>,11,11,1,1
0.0,1362082722,36357,u:iumJ,de,en,c89921e78c6fb1e5017bc66f3cec0aee,den/der<det><def><m><sg><acc>,16,15,1,0
1.0,1362082722,258392,u:iumJ,de,en,d2c150963a4dce17cf950c928d35ad9f,vogel/vogel<n><m><sg><nom>,2,2,1,1
0.0,1362082722,258146,u:iumJ,de,en,407daf9da97cfb4740b459d4bb1cead2,vogel/vogel<n><m><sg><acc>,2,2,1,0
1.0,1362082722,258392,u:iumJ,de,en,2c4c8448ad81aac24be063e284599557,tier/tier<n><nt><sg><nom>,2,2,1,1
0.0,1362082722,258392,u:iumJ,de,en,8eb7f75896f6990366d6c8876c0b1987,bär/bär<n><m><sg><nom>,2,2,1,0
1.0,1362082722,36614,u:iumJ,de,en,b44cecb4816b0160b09795114833b562,ein/ein<det><ind><m><sg><nom>,8,8,1,1
1.0,1362082722,177809,u:iumJ,de,en,5b89c0d79a3e94b00284ba06baa65d1d,tierwelt/tier<n>+welt<n><f><sg><nom>,1,1,1,1
1.0,1362082722,36614,u:iumJ,de,en,2ac4ffe95f75b15d1d99aeebbb8321c7,ist/sein<vbser><pri><p3><sg>,11,11,1,1
1.0,1362082722,258146,u:iumJ,de,en,70d63d984d835a8da956a01c0322fcd1,hunde/hund<n><m><pl><nom>,2,2,1,1
1.0,1362082722,258146,u:iumJ,de,en,e7681980ab376e350eb0fece9f065da3,elefanten/elefant<n><m><pl><nom>,2,2,1,1
1.0,1362082722,28398,u:iumJ,de,en,9aa7f99494c77821b6add01c57b4aa61,manche/manch<det><ind><mf><pl><nom><st>,5,4,1,1
1.0,1362082722,36614,u:iumJ,de,en,6f9902a2e4d1f353aecc47843c9df6e7,eine/ein<det><ind><f><sg><nom>,17,15,1,1
1.0,1362082722,258146,u:iumJ,de,en,d981a267dd72a57c640e533c4d287c9c,enten/ente<n><f><pl><nom>,2,2,1,1
1.0,1362082729,754,u:eu6A,en,es,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,99,94,1,1
1.0,1362082729,295,u:eu6A,en,es,9443f902cdcf9f4da3b5f58d3f657efe,you/prpers<@ij:thank_you>,38,35,3,3
1.0,1362082729,295,u:eu6A,en,es,ee83763629a0d5a538c07e65bfd65593,please/please<adv>,29,27,2,2
1.0,1362082729,754,u:eu6A,en,es,a617ed646a251e339738ce62b84e61ce,are/be<vbser><pres>,53,47,3,3
1.0,1362082729,295,u:eu6A,en,es,87c450efea56f8f35f5ca4e48906a192,bye/bye<ij>,34,33,3,3
1.0,1362082729,754,u:eu6A,en,es,0a7ad985b6b19b5cfb4723f207220a3d,they/prpers<prn><subj><p3><mf><pl>,34,29,2,2
1.0,1362082729,134777,u:eu6A,en,es,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,54,51,1,1
1.0,1362082729,295,u:eu6A,en,es,33a7fd42f74b2d2b1110f1b0c8b6db38,not/not<adv>,62,58,6,6
1.0,1362082729,754,u:eu6A,en,es,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,105,100,1,1
1.0,1362082729,754,u:eu6A,en,es,e12e176302bb7055e90f0b421e1e5f92,thank/thank<vblex><pres>,16,16,3,3
1.0,1362082729,754,u:eu6A,en,es,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,82,80,2,2
1.0,1362082729,295,u:eu6A,en,es,d94aa893b5c536f2a4664637d9bec191,yes/yes<adv>,33,31,3,3
1.0,1362082729,754,u:eu6A,en,es,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,234,211,3,3
1.0,1362082729,754,u:eu6A,en,es,6467457ef675ada64c360e7d17642aaf,men/man<n><pl>,51,41,3,3
1.0,1362082729,295,u:eu6A,en,es,764e3dc3b4ba7256526f0b66c33d778d,hello/hello<ij>,26,26,2,2
1.0,1362082729,295,u:eu6A,en,es,18204d89f24410e93d66889c7c7399d7,no/no<adv>,17,16,2,2
1.0,1362082729,754,u:eu6A,en,es,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,122,113,2,2
1.0,1362082727,1222,u:hWIZ,pt,en,9f7be4b0cad89e3453afab7e5159f9e5,nós/nós<prn><tn><p1><mf><pl>,9,8,1,1
1.0,1362082727,671187,u:hWIZ,pt,en,14bdb1c3d7e33b16ae243b1b7c38ab36,vinho/vinho<n><m><sg>,8,7,1,1
1.0,1362082727,1222,u:hWIZ,pt,en,04cf81e128cb8af72084c74d285d161e,frito/frito<adj><m><sg>,3,3,1,1
1.0,1362082727,252,u:hWIZ,pt,en,66de7b08cfb201e34d0ddadc60c28c70,como/comer<vblex><pri><p1><sg>,16,15,1,1
1.0,1362082727,252,u:hWIZ,pt,en,cda965dd044bc55ac5741dfc71cd64b4,maçãs/maçã<n><f><pl>,11,10,1,1
1.0,1362082727,252,u:hWIZ,pt,en,2a589f70964d7ee8bf335eaed69cbc2e,bolo/bolo<n><m><sg>,7,6,1,1
1.0,1362082727,252,u:hWIZ,pt,en,213ad43df9831b7b21ca1d7d79f5d107,a/o<det><def><f><sg>,13,12,1,1
1.0,1362082727,252,u:hWIZ,pt,en,7d73e4cc0e9b592b39a96849a806ba47,ela/ele<prn><tn><p3><f><sg>,12,10,1,1
1.0,1362082727,1264450,u:hWIZ,pt,en,964918b64d9d9e8abda62b08e5293da9,corta/cortar<vblex><pri><p3><sg>,3,3,2,2
1.0,1362082727,2252,u:hWIZ,pt,en,4937fee957d27374da32a2c89498b1fc,uma/um<det><ind><f><sg>,10,9,1,1
1.0,1362082727,252,u:hWIZ,pt,en,61390f111c3899a0f38c0b2e586d241b,chocolate/chocolate<n><m><sg>,5,4,1,1
1.0,1362082727,871348,u:hWIZ,pt,en,3bec47586502ca744c2f2928f4c29143,batatas/batata<n><f><pl>,4,3,1,1
1.0,1362082727,252,u:hWIZ,pt,en,2f3f88cef849e6a148c1880373e98627,peixe/peixe<n><m><sg>,9,7,1,1
1.0,1362082727,1264692,u:hWIZ,pt,en,7e000a06e3dca93cb4354798da6a7ab8,milho/milho<n><m><sg>,2,2,1,1
1.0,1362082727,252,u:hWIZ,pt,en,14555e6831edb6baab9a39991fc68a19,almoço/almoço<n><m><sg>,8,5,1,1
1.0,1362082727,1425,u:hWIZ,pt,en,99cebc64d09034216ee6c3fe786eeb85,estou/estar<vblex><pri><p1><sg>,1,1,1,1
1.0,1362082727,252,u:hWIZ,pt,en,76ca65eb1acfd10a5401dbfd549efa22,garrafa/garrafa<n><f><sg>,5,4,1,1
1.0,1362082727,1264227,u:hWIZ,pt,en,3046c4e0d8b30be3785fe250b2a339e1,fome/fome<n><f><sg>,2,2,1,1
1.0,1362082727,1222,u:hWIZ,pt,en,5a10a9ab9b11f8faefe13c32fe55fa95,banana/banana<n><f><sg>,4,4,1,1
1.0,1362082727,455,u:hWIZ,pt,en,282dc399cdee4908358bc58a02cf36ce,suco/suco<n><m><sg>,8,7,1,1
1.0,1362082727,252,u:hWIZ,pt,en,a650b5f58f811a5360c1c94772525a83,gosta/gostar<vblex><pri><p3><sg>,7,4,1,1
0.0,1362082727,252,u:hWIZ,pt,en,38e25ada70b5c3b8d7dedf4e5d0625fe,molho/molho<n><m><sg>,5,5,1,0
1.0,1362082727,455,u:hWIZ,pt,en,826245ea3f47e631e00d4009aa7a57c7,comemos/comer<vblex><pri><p1><pl>,11,10,2,2
1.0,1362082727,1425,u:hWIZ,pt,en,0d4b9ed7df56ee57b0804160a4dd4672,bebo/beber<vblex><pri><p1><sg>,7,6,1,1
1.0,1362082727,252,u:hWIZ,pt,en,69fdb2b105eff102b3dc8d3b3f3e1e62,de/de<pr>,11,9,2,2
1.0,1362082727,455,u:hWIZ,pt,en,fd840152e853feb97f262513fe399e81,copo/copo<n><m><sg>,2,1,1,1
1.0,1362082727,252,u:hWIZ,pt,en,2ac0aad463cf10c1f359f1678c1f38f2,cenoura/cenoura<n><f><sg>,4,3,1,1
1.0,1362082727,252,u:hWIZ,pt,en,52d634d0d04cdebc4265d5f9c2f1d78e,frango/frango<n><m><sg>,6,4,1,1
1.0,1362082727,455,u:hWIZ,pt,en,cb2125848602cd4d35397caf86af9cd8,queijo/queijo<n><m><sg>,4,4,1,1
1.0,1362082727,252,u:hWIZ,pt,en,3252eb10cf07c7beda2d1eeaf94f1e8d,come/comer<vblex><pri><p3><sg>,20,17,1,1
1.0,1362082727,252,u:hWIZ,pt,en,2e0da84f572ec90e7a603443e778c658,doce/doce<adj><mf><sg>,5,3,1,1
1.0,1362082727,252,u:hWIZ,pt,en,11596d937b214beff5a6fec0a37a8ecc,sanduíche/sanduíche<n><m><sg>,9,9,1,1
1.0,1362082727,455,u:hWIZ,pt,en,8d7de359f302e3faa2943de5cf671dfe,um/um<det><ind><m><sg>,14,10,1,1
1.0,1362082727,252,u:hWIZ,pt,en,c32c890a3fbf84c25e79d9a4b4fede99,e/e<cnjcoo>,15,10,1,1
0.0,1362082727,252,u:hWIZ,pt,en,494d3bd42e8428759b7cd164d881b1f0,cozinho/cozinhar<vblex><pri><p1><sg>,6,5,1,0
1.0,1362082726,79964,u:iyWB,es,en,8edb6bae707b0ad464febab92f4cd3ba,lámpara/lámpara<n><f><sg>,3,2,2,2
1.0,1362082726,79964,u:iyWB,es,en,12682a3471f6916242dd3d6cb9e041f7,sartén/sartén<n><mf><sg>,3,2,2,2
1.0,1362082726,76024,u:iyWB,es,en,5cd2980e6883c8c03e38cfd7405a681b,nueva/nuevo<adj><f><sg>,4,4,1,1
1.0,1362082726,78824,u:iyWB,es,en,66538fd45aed91b8618a5907f861cbbc,pequeña/pequeño<adj><f><sg>,3,2,2,2
1.0,1362082726,246860,u:iyWB,es,en,25a5cb63448fad016a8eb4e3578ec3d4,pollo/pollo<n><m><sg>,7,7,1,1
1.0,1362082726,781,u:iyWB,es,en,930ddde2032f793642573f03dc198c9c,mi/mío<det><pos><mf><sg>,18,15,3,3
1.0,1362082726,76855,u:iyWB,es,en,581fc920636e23040c165e7fd2052316,bonita/bonito<adj><f><sg>,3,3,1,1
1.0,1362082726,77450,u:iyWB,es,en,64f2b1bdc5c91bb3f6ca1bb7a808b60a,quieres/querer<vblex><pri><p2><sg>,6,6,1,1
0.666666666667,1362082726,79964,u:iyWB,es,en,95a546f2a7191f600c9205146d2c3c73,sofá/sofá<n><m><sg>,1,1,3,2
1.0,1362082726,79561,u:iyWB,es,en,fe5f98df899d5d233240fffa99ee12fa,con/con<pr>,9,7,1,1
1.0,1362082726,79964,u:iyWB,es,en,7a0f93452d348dfa7d8020e24a41d1ad,esponja/esponja<n><f><sg>,2,1,2,2
1.0,1362082726,1936,u:iyWB,es,en,64816215f9f2003adf0bac53e65966f9,hermano/hermano<n><m><sg>,5,5,1,1
1.0,1362082726,80219,u:iyWB,es,en,b22f1af398ec03fa2b19a7c7fb277a74,televisión/televisión<n><f><sg>,1,1,3,3
1.0,1362082726,79964,u:iyWB,es,en,e3d78f9721ae4195ab8ba6281f0316c9,escritorio/escritorio<n><m><sg>,2,1,1,1
1.0,1362082726,79561,u:iyWB,es,en,eff14ccc2979d8fbd8308ef24983af33,ventana/ventana<n><f><sg>,2,1,2,2
1.0,1362082726,781,u:iyWB,es,en,54ed4cf41cbbae2ce97ddda174b5be84,es/ser<vbser><pri><p3><sg>,32,32,1,1
1.0,1362082726,164272,u:iyWB,es,en,be3d30b92f967b195e1ce24b7fdc1e11,para/para<pr>,4,3,1,1
1.0,1362082726,77450,u:iyWB,es,en,0675fd378e3251994addd1184a560eec,tu/tuyo<det><pos><mf><sg>,9,8,1,1
0.666666666667,1362082726,76024,u:iyWB,es,en,cab6c3de1f86132c7817bf0a6bbbbd63,nuevo/nuevo<adj><m><sg>,4,3,3,2
1.0,1362082726,32357,u:iyWB,es,en,b50078c1723b7128395e7beb0e724978,hijo/hijo<n><m><sg>,6,5,2,2
1.0,1362082726,80219,u:iyWB,es,en,ae409fbdfe1e9dc35c90c421f68f4cf9,cuna/cuna<n><f><sg>,1,1,3,3
1.0,1362082726,145457,u:iyWB,es,en,3b885f2f56f70a344f212bf459748680,duerme/dormir<vblex><pri><p3><sg>,5,4,1,1
1.0,1362082726,781,u:iyWB,es,en,99cd0848be9239250ffd99e11add7338,de/de<pr>,12,10,2,2
1.0,1362082726,32357,u:iyWB,es,en,6b4ac7ed7cae8cd551c71d1a5b0aedc4,cocino/cocinar<vblex><pri><p1><sg>,7,7,1,1
1.0,1362082726,141779,u:iyWB,es,en,ff340c09240b4617358d4dcb2cb46439,huevo/huevo<n><m><sg>,7,7,1,1
1.0,1362082726,141779,u:iyWB,es,en,6d0e301a0b755a8413c40830e8c1f83d,cocina/cocinar<vblex><pri><p3><sg>,11,11,1,1
1.0,1362082726,79561,u:iyWB,es,en,4d77de913dc3d65f1c9fac9d1c349684,en/en<pr>,5,5,2,2
1.0,1362082726,781,u:iyWB,es,en,7305f8d28c10e3ba78b25c5707defb5f,mamá/mamá<n><f><sg>,4,4,1,1
1.0,1362082726,80219,u:iyWB,es,en,3f386c2be1db9e4802888e396fd471e9,<*sf>/cocina<n><f><*numb>,1,1,4,4
1.0,1362082729,1135,u:idcl,fr,en,12157a474f4722909b9a08dc004b8e2d,enfant/enfant<n><mf><sg>,9,9,1,1
0.5,1362082729,1135,u:idcl,fr,en,f3996a785b8d9fe04c44850c79a0a337,est/être<vbser><pri><p3><sg>,13,11,2,1
1.0,1362082729,1135,u:idcl,fr,en,603b7cd0d4d54eee91008645adccd258,mange/manger<vblex><pri><p1><sg>,11,11,1,1
1.0,1362082729,1135,u:idcl,fr,en,bfbd77c555aed5378a456e03e189e010,il/il<prn><tn><p3><m><sg>,5,5,2,2
1.0,1362082729,1135,u:idcl,fr,en,294c3d3483a5ecb9dcd61f9c26100d87,bois/boire<vblex><pri><p1><sg>,10,10,1,1
1.0,1362082729,1135,u:idcl,fr,en,6debf33c91876b19aa26095423ad0e3e,suis/être<vbser><pri><p1><sg>,11,11,2,2
1.0,1362082729,1135,u:idcl,fr,en,8e6df998cc5c26b86482a3040a5805e2,c'/ce<prn><tn><nt><sg>,16,11,2,2
0.5,1362082729,1135,u:idcl,fr,en,dc230cd7596e16ff8bbfbbd9eb36582a,tu/tu<prn><tn><p2><mf><sg>,15,10,2,1
1.0,1362082729,1135,u:idcl,fr,en,be70637289b60b17de3b22270462e5bf,un/un<det><ind><m><sg>,17,13,3,3
1.0,1362082729,1587,u:idcl,fr,en,c0a645ef0812cf50c9807987c45e2701,parle/parler<vblex><pri><p3><sg>,2,2,1,1
0.5,1362082729,1135,u:idcl,fr,en,65675f993b9cdc38918837f561a70625,l'/le<det><def><mf><sg>,14,10,2,1
1.0,1362082729,1135,u:idcl,fr,en,5594b03119f7beb09faeab02bda34d19,elle/il<prn><tn><p3><f><sg>,8,8,2,2
1.0,1362082729,1135,u:idcl,fr,en,8f1dc808b41b08007d5e66978fd78a4d,mange/manger<vblex><pri><p3><sg>,9,8,2,2
0.5,1362082729,1135,u:idcl,fr,en,ec64f661f408f055c9941aa00117c638,boit/boire<vblex><pri><p3><sg>,7,6,2,1
1.0,1362082729,1064,u:idcl,fr,en,6d6841b5a0ea88d87c2a7b6eee95ab48,et/et<cnjcoo>,7,4,2,2
1.0,1362082729,1135,u:idcl,fr,en,28bf9a71ef6ce4721e906f594b7a5b80,fille/fille<n><f><sg>,20,20,2,2
0.5,1362082729,1135,u:idcl,fr,en,cf8e43e702a64ce89e4cc4e3ee7e08cd,noire/noir<adj><f><sg>,5,4,2,1
1.0,1362082729,1135,u:idcl,fr,en,6eee7de1f58d4033e937386469f1a5ab,garçon/garçon<n><m><sg>,16,16,1,1
1.0,1362082729,1135,u:idcl,fr,en,a9d9e40ec966f6bf6a78080d8d1947ac,lait/lait<n><m><sg>,8,6,1,1
1.0,1362082729,2666,u:idcl,fr,en,e3bebde2e7cee0fa6157219f3536d80f,femme/femme<n><f><sg>,12,12,3,3
0.666666666667,1362082729,1135,u:idcl,fr,en,26f6b357718b150404303812a222e348,robe/robe<n><f><sg>,4,4,3,2
0.666666666667,1362082729,1135,u:idcl,fr,en,03a546003e03b545a6d419b6620b3749,la/le<det><def><f><sg>,12,11,3,2
0.0,1362082729,1135,u:idcl,fr,en,5b714a6b291731d4b753c6372cde357a,manges/manger<vblex><pri><p2><sg>,7,5,1,0
1.0,1362082729,1827,u:idcl,fr,en,0cbf09b9f0d3767395f1b68918b95c65,du/de<pr>+le<det><def><m><sg>,10,9,1,1
0.8,1362082729,1135,u:idcl,fr,en,808d0c8ede6981e3d9a7a87153601e38,une/un<det><ind><f><sg>,27,25,5,4
1.0,1362082729,1135,u:idcl,fr,en,2099dab843c707202dd04b1eb3348126,a/avoir<vblex><pri><p3><sg>,5,5,2,2
0.5,1362082729,1135,u:idcl,fr,en,b8177f85ffb5356bd51d6ebaacd146e4,pomme/pomme<n><f><sg>,13,11,2,1
1.0,1362082729,1135,u:idcl,fr,en,7a271d40b9230ab5e12de433c00506fa,je/je<prn><tn><p1><mf><sg>,22,21,2,2
1.0,1362082729,1135,u:idcl,fr,en,653d29704b56b4a27be6b89f0a64453e,homme/homme<n><m><sg>,16,11,1,1
1.0,1362082729,1135,u:idcl,fr,en,de64b0a3bb8cb9360e85a1a87d8c3c44,riz/riz<n><m><sp>,5,5,2,2
1.0,1362082729,2017,u:idcl,fr,en,b1a71481e27138dc37501f2cbde775fc,es/être<vbser><pri><p2><sg>,8,5,1,1
1.0,1362082729,1135,u:idcl,fr,en,bc77537cb121e6e22bd91949fbecc4c4,eau/eau<n><f><sg>,7,6,1,1
1.0,1362082735,435,u:gKPs,fr,en,929e973567086fde8d8122ef54f2d2f0,sandwichs/sandwich<n><m><pl>,4,4,1,1
1.0,1362082735,435,u:gKPs,fr,en,12157a474f4722909b9a08dc004b8e2d,enfant/enfant<n><mf><sg>,6,6,1,1
1.0,1362082735,435,u:gKPs,fr,en,701c5fb3e7a8f226374f63caad96b66d,verres/verre<n><m><pl>,5,4,2,2
1.0,1362082735,435,u:gKPs,fr,en,381166e7c0a60671de97f110d011eb3a,seules/seul<adj><f><pl>,5,4,2,2
1.0,1362082735,435,u:gKPs,fr,en,4c1a8f5abc3a3e659ea4736551fe6d84,seuls/seul<adj><m><pl>,5,5,2,2
1.0,1362082735,435,u:gKPs,fr,en,8243ebb6f04f8293b3c63cf666b5eacc,le/le<det><def><m><sg>,5,4,1,1
1.0,1362082735,435,u:gKPs,fr,en,1c825b3680c40ce379f3ab665f5d7aa9,vos/votre<det><pos><mf><pl>,4,4,1,1
1.0,1362082735,435,u:gKPs,fr,en,be70637289b60b17de3b22270462e5bf,un/un<det><ind><m><sg>,6,6,1,1
1.0,1362082735,435,u:gKPs,fr,en,0146e7216d02bba1a08e6a23e4e744a9,petit/petit<adj><m><sg>,5,5,1,1
1.0,1362082735,435,u:gKPs,fr,en,49a9f1c3c3ccf490a649445954128626,petits/petit<adj><m><pl>,7,7,2,2
1.0,1362082735,435,u:gKPs,fr,en,ba0a3f9e43bfc46291ffe54c4ff1aa99,enfants/enfant<n><mf><pl>,12,12,1,1
1.0,1362082735,435,u:gKPs,fr,en,586f1161d40cd5201ef624d2e943ce1f,pommes/pomme<n><f><pl>,6,6,2,2
1.0,1362082735,435,u:gKPs,fr,en,50fd737d097c2fb92b0f24d9c4fb9494,jeunes/jeune<adj><mf><pl>,4,4,2,2
1.0,1362082735,435,u:gKPs,fr,en,631d297c324518ea97ac01fd2abd6e46,les/le<det><def><mf><pl>,13,13,5,5
1.0,1362082735,435,u:gKPs,fr,en,3a05062c9117beb722ae9acb73b53eb6,bonnes/bon<adj><f><pl>,8,7,1,1
